Id,Churn
282,0.5685004193697115
283,0.0017055704773195172
284,0.19535362714994406
285,0.008371687604919836
286,0.003024527727845097
287,0.0022577274389016513
288,0.07220004837495599
289,0.7988377182547661
290,0.3501686626105387
291,0.6584092548531824
292,0.05604603070998656
293,0.5092889671675764
294,0.618821407839808
295,0.047584027980868075
296,0.10060267799917663
297,0.49116783950410275
298,0.0013884258666872352
299,0.2539040340833927
300,0.013767807593449382
301,0.11563809619053318
302,0.08113499352912441
303,0.7899227603154417
304,0.008964301370422515
305,0.19205412156454033
306,0.23570911927000407
307,0.617989244795176
308,0.7416379114888886
309,0.7418838429410403
310,0.08125779477916406
311,0.003565326715770455
312,0.0462497038385946
313,0.026901464647785138
314,0.4786058681742181
315,0.7252542015794321
316,0.02546090790915418
317,0.2133619056551516
318,0.785401782823029
319,0.5396104730907427
320,0.4424996118428568
321,0.676495134955588
322,0.5561123298045721
323,0.1328827111620896
324,0.00711964145485214
325,0.7545643221379058
326,0.011083667369252289
327,0.22036201715449644
328,0.0022432760002804053
329,0.4091200506208574
330,0.12326154610342631
331,0.3920564065359624
332,0.3276061289959191
333,0.15387047411566637
334,0.4818030881036089
335,0.08229296492986211
336,0.006499484941147761
337,0.17740461841101857
338,0.014703783909118938
339,0.008075011774203032
340,0.5228037543093685
341,0.32479423463554463
342,0.15366367648568424
343,0.27696904484350277
344,0.003936489870005555
345,0.027583645218194314
346,0.3714339221182911
347,0.2664820041107793
348,0.007805153094867794
349,0.37333952153722705
350,0.05927626140473732
351,0.02943199771746998
352,0.3480033386645692
353,0.031605643454908426
354,0.30492516786797996
355,0.008203349353409764
356,0.6487690508001682
357,0.6297297114755328
358,0.6409997605559133
359,0.510611164008152
360,0.1633784712116287
361,0.006134958334487632
362,0.46094864002500485
363,0.05866916474653222
364,0.3042046529950473
365,0.0057372969050542445
366,0.05547994425260223
367,0.17727315207663233
368,0.05055958527978821
369,0.05722771719079041
370,0.025505237811329858
371,0.42559460977175867
372,0.015230404109020473
373,0.7931233036995988
374,0.013727168295502646
375,0.12660034167028805
376,0.17453002935046286
377,0.15322180954964096
378,0.7143581521614999
379,0.58907982074295
380,0.31340513423325117
381,0.05240104377398234
382,0.036755221697187875
383,0.32186879900884
384,0.14567724038981927
385,0.5614694233825228
386,0.5716092007730003
387,0.003979065086010511
388,0.0022384421582778693
389,0.0054037428542097485
390,0.7306448703755426
391,0.008466901214631763
392,0.7272381623499568
393,0.4725164636749856
394,0.028354254833257556
395,0.4528850647259967
396,0.029255502186810587
397,0.0700590495252674
398,0.1590940762247517
399,0.010023302038392683
400,0.22301535126532057
401,0.06306092048820375
402,0.008300044405576062
403,0.13768861650029127
404,0.008646151319894829
405,0.5409229166207525
406,0.6331269083077263
407,0.2994999453153894
408,0.19145507547867402
409,0.021509753917632247
410,0.03539261069830797
411,0.033228095704698195
412,0.6508980105219575
413,0.5382511294324991
414,0.193384676204762
415,0.14680252013905196
416,0.033366766565442595
417,0.43849459719251827
418,0.07751230425683425
419,0.07812578582336234
420,0.5063292727500637
421,0.22028840394505386
422,0.5073293561303488
423,0.07047528078470712
424,0.06246962162990457
425,0.6306848717129111
426,0.07559712105105061
427,0.02461224212968127
428,0.7239487440457607
429,0.17292712318153633
430,0.01883321825720223
431,0.06769146862630222
432,0.5429131140995046
433,0.5260279403522558
434,0.6038931145244847
435,0.6569203236850734
436,0.01629878424136387
437,0.005683830498576432
438,0.30093524021118584
439,0.4725142648276242
440,0.06716895673795148
441,0.2709499200299078
442,0.17042782056727357
443,0.07640868562245755
444,0.28526198992551355
445,0.0042138241060498925
446,0.009167978441003874
447,0.011652617374693532
448,0.5617884041901131
449,0.072031910873117
450,0.6179445585168529
451,0.4695511927823115
452,0.0056480024396298135
453,0.6275362230130458
454,0.03582304628204531
455,0.1326730854582917
456,0.24107431515245048
457,0.0035121108447267995
458,0.011747561062055453
459,0.10179176908273747
460,0.18992468036006316
461,0.0048521231944546415
462,0.0066953565455409566
463,0.058416801499316454
464,0.2672295146313699
465,0.1958299020611218
466,0.012898792165394047
467,0.7001993100732979
468,0.17587898555505121
469,0.012141175381693813
470,0.5855631667603787
471,0.3019910193930638
472,0.19368284650492254
473,0.2853975071296932
474,0.5649978808254278
475,0.013488280068068632
476,0.7454492687607989
477,0.03663416261144454
478,0.03448313253860937
479,0.24048621284643978
480,0.3645139681501817
481,0.015216545204429107
482,0.3237023076481296
483,0.4402474114214346
484,0.07938218292490347
485,0.43838099849256196
486,0.4567813128122565
487,0.2640722381872941
488,0.008282004135611917
489,0.0385958240164135
490,0.6567207046333261
491,0.2903326327383661
492,0.19635609154568634
493,0.05555539102600658
494,0.03677652031470372
495,0.006207762802009336
496,0.03297044133001677
497,0.02787304812465009
498,0.6008113881183037
499,0.07922702199850165
500,0.7140780443239917
501,0.014193042337771605
502,0.20150738383548283
503,0.38535031471270814
504,0.28935217056844614
505,0.010003990122664477
506,0.1565807490221916
507,0.22189508991625578
508,0.5925702610623279
509,0.07842477801393284
510,0.7131502727940358
511,0.2834089987361718
512,0.5224587370349776
513,0.443968218303455
514,0.11068219093053003
515,0.07551719728089416
516,0.22059991384610553
517,0.8458989681032906
518,0.4616348153182525
519,0.004289677809654208
520,0.6108711648527996
521,0.021977237354287332
522,0.005255606921872464
523,0.12012035303636338
524,0.7599743162560757
525,0.16668942452285027
526,0.4606349876202824
527,0.10916108524489504
528,0.7063364006054342
529,0.084718849107702
530,0.013795519129934796
531,0.04302545800947031
532,0.21461089451765597
533,0.4063081265840205
534,0.721998919073747
535,0.5563113991818459
536,0.6163887471971529
537,0.02307581438126556
538,0.4953360798695696
539,0.20629732788432537
540,0.5494127893243153
541,0.7583015025953603
542,0.15617425845683736
543,0.1015600442867684
544,0.08564310216157059
545,0.31366787634278753
546,0.3579606109148503
547,0.007937263927313035
548,0.4276216636660382
549,0.051919961526737585
550,0.10178471624958814
551,0.021770815828507716
552,0.005473435882687768
553,0.125294985311152
554,0.05029281639187864
555,0.05113441152852775
556,0.7203167240668068
557,0.7202470533771376
558,0.04804416038567812
559,0.4216274878731533
560,0.4100182272051024
561,0.003234695972720539
562,0.02994096334357347
563,0.025870950520485127
564,0.255867724302151
565,0.21274900864548188
566,0.7319575019828046
567,0.09462636095619614
568,0.5837299409139611
569,0.06286464968898542
570,0.0057851713552794955
571,0.7888682767369263
572,0.724246178923316
573,0.20272039436378944
574,0.0036568286835739353
575,0.28590322696079845
576,0.2592514870988098
577,0.5303989507646553
578,0.2963212505134606
579,0.7014144292701618
580,0.010742492784165236
581,0.6964322029359649
582,0.001980571610092643
583,0.017037402739926173
584,0.1989883902128663
585,0.008934911458489351
586,0.1826746728009282
587,0.0386300854781513
588,0.7555854554636822
589,0.37107960120917644
590,0.7949828095572363
591,0.037238169600085386
592,0.7066545322518645
593,0.03535725444325268
594,0.4532685676506266
595,0.6615237968294485
596,0.0015754847032617447
597,0.4463636745157136
598,0.40008996320947016
599,0.02114032949425277
600,0.003457682457733784
601,0.2595139257084236
602,0.08403142058916246
603,0.589404961008072
604,0.017400118693012993
605,0.1286182351685245
606,0.10715331143101843
607,0.6905104536936811
608,0.05345241208418843
609,0.2065035190319995
610,0.5958880795066916
611,0.19555780589195337
612,0.32351793404755913
613,0.23259538038941577
614,0.04024873677056713
615,0.01246990677094015
616,0.5867047091089964
617,0.10285881406316799
618,0.027815631781314912
619,0.31846365884680894
620,0.048506506802976586
621,0.38436737988354924
622,0.5744412111680608
623,0.7930440936359933
624,0.02939284512093918
625,0.09500601949321777
626,0.011915280401933131
627,0.05396907116526681
628,0.671405498864682
629,0.15439087229721365
630,0.5576572741735865
631,0.04484955187182008
632,0.627269652891776
633,0.029480471945256142
634,0.6666092795205364
635,0.009282500079622143
636,0.04260164979584581
637,0.08299348875805766
638,0.20398698106055968
639,0.6431414249548684
640,0.7012584093194424
641,0.21550347632228664
642,0.10004159178066512
643,0.12151840149441288
644,0.22165723447913155
645,0.03151264780004729
646,0.06929776631169417
647,0.08112652701120562
648,0.002487936681246261
649,0.15340402905445025
650,0.009122419103597196
651,0.8242621757748485
652,0.011947300796975079
653,0.22991596357581265
654,0.2319069704096235
655,0.6282416271924842
656,0.1939971416157999
657,0.10608651423594367
658,0.044778097400006
659,0.22792070180903262
660,0.08878340660425052
661,0.021414204896441497
662,0.46256751442365696
663,0.25471059326915424
664,0.010973824002549834
665,0.7697665731950083
666,0.8222226794648091
667,0.18541072908183298
668,0.014291170792500916
669,0.003128400345222773
670,0.05974156407008957
671,0.49824248447231656
672,0.6182371777019514
673,0.38709004812382014
674,0.7280163432513489
675,0.11131907783031304
676,0.006379970944679907
677,0.3122961999699868
678,0.24631432251804783
679,0.6248746886472237
680,0.3960396838945489
681,0.11470671917986051
682,0.02234141323001878
683,0.33500162203059874
684,0.016264147160212423
685,0.3335238582557981
686,0.06722909174156522
687,0.011648731387034445
688,0.2649615288795384
689,0.33116452578868033
690,0.7324117905586865
691,0.8308861694151592
692,0.35839793275722825
693,0.24791587337731488
694,0.038820610926815935
695,0.534999966294747
696,0.33362979360911804
697,0.014373334272503748
698,0.01690057572493994
699,0.08441122423527303
700,0.06573760913671645
701,0.13975960979746005
702,0.08417956764431349
703,0.10595263468529528
704,0.7740256433995117
705,0.0070986743071266905
706,0.05168620516113786
707,0.6436191677468748
708,0.00837509134027309
709,0.06509639801315112
710,0.030562292896061258
711,0.16782715752679273
712,0.3006436041357684
713,0.17290993852724576
714,0.19965360266860543
715,0.11734273724509925
716,0.6482699938955698
717,0.009202295111901295
718,0.40578956802091276
719,0.7827381208979127
720,0.135076092383845
721,0.1404396226447869
722,0.2136658515919259
723,0.43815296001808907
724,0.10542707269995487
725,0.7240101684798642
726,0.020955234950561587
727,0.5661951896226015
728,0.2660573734688259
729,0.03371021944423874
730,0.004332096642718962
731,0.739644096090021
732,0.007901245974966288
733,0.009882392857055519
734,0.05738559869414685
735,0.617805627154672
736,0.007438869792894391
737,0.31910350248451086
738,0.41783866564479893
739,0.45411725160791494
740,0.37620615331941876
741,0.36139326779144343
742,0.40876303491189264
743,0.32829984193673517
744,0.20683752219096543
745,0.1802943588753106
746,0.051289612335390845
747,0.3083115534373116
748,0.0018187686516181638
749,0.6411214389689681
750,0.4371195127772058
751,0.022079798106965986
752,0.12164632542231793
753,0.058062385178054815
754,0.6936911053116284
755,0.10732812510526696
756,0.18242012888251172
757,0.4263136263776777
758,0.027568496459753157
759,0.694065652514817
760,0.33514028628070386
761,0.6398950903879844
762,0.773251731592025
763,0.10196671559178799
764,0.15239323044489922
765,0.09381824449918336
766,0.4865948639566282
767,0.04797916167608517
768,0.12386630787259949
769,0.3741293663569305
770,0.6414189867609499
771,0.05139547724098205
772,0.7432967374906703
773,0.18256717604317454
774,0.4908454578478074
775,0.04984788144974671
776,0.049677052271972486
777,0.5163237249457802
778,0.023674517608112722
779,0.6547270277654818
780,0.04457175331294727
781,0.5114728725336535
782,0.618442913029615
783,0.5731822640323765
784,0.006890332543139668
785,0.6076918451347799
786,0.17222124780369266
787,0.14066561405295025
788,0.6059936202331568
789,0.005642325187566799
790,0.6583487856970621
791,0.6295697290953405
792,0.013151556998549896
793,0.49228645944698746
794,0.7325671445393586
795,0.5988442481315257
796,0.3673637351561824
797,0.0044833003571375495
798,0.07566405456395119
799,0.009712388203627374
800,0.21200606881102718
801,0.4283457252409261
802,0.02755707873554774
803,0.7504206933282328
804,0.0038082653250424217
805,0.1705404030629361
806,0.010104398001952385
807,0.49733341944371096
808,0.14968317935742198
809,0.26527295950110036
810,0.15202729637521212
811,0.26241099058780976
812,0.30922522293792815
813,0.12219769071176473
814,0.03180389054502777
815,0.7103173883340392
816,0.17701068771389175
817,0.49017779561709846
818,0.017680570209210728
819,0.03397056889678181
820,0.06296298586771958
821,0.8049221031423777
822,0.004965922347248768
823,0.020144915083676055
824,0.0714264598199265
825,0.03358319980115171
826,0.021232503672701075
827,0.5721517206373934
828,0.8162242626743146
829,0.7974386180614865
830,0.8545598997559364
831,0.7016584721630702
832,0.21355001818111682
833,0.275518975464903
834,0.2242949896837573
835,0.41244737887275046
836,0.06240785532072329
837,0.7272773851656138
838,0.5017459008088463
839,0.38383837480971694
840,0.26517706862785484
841,0.19189905984836264
842,0.08575978127619512
843,0.3144714031206135
844,0.005560158937926465
845,0.3758740503984372
846,0.5683831241725433
847,0.7159782463267376
848,0.012945464034999717
849,0.23932692317942994
850,0.314193839199004
851,0.14672720155791352
852,0.007393611305895431
853,0.2778101654468895
854,0.3254355178243469
855,0.06471124494816721
856,0.5162909822023457
857,0.0724919925159483
858,0.7263532885059225
859,0.008275204512048126
860,0.5471512793721293
861,0.060175855157479995
862,0.06598921520496727
863,0.48606049456300393
864,0.1686169265273629
865,0.015779091662318317
866,0.06432039336851822
867,0.30918818771310225
868,0.3166251232969867
869,0.4647791202147819
870,0.7327701978252599
871,0.0648030322340754
872,0.0829271296226334
873,0.5642439704542497
874,0.7308486580343287
875,0.5986064136292694
876,0.2894333909327455
877,0.12859222880251633
878,0.015398846672367511
879,0.12509293622355874
880,0.09026078796618686
881,0.06395464227637618
882,0.0033725084569948046
883,0.8422720077164155
884,0.017218681229793396
885,0.3818851720168642
886,0.3070124715206311
887,0.012298358320811761
888,0.06810827933948704
889,0.19694559847702275
890,0.39754558009770924
891,0.11340255880956414
892,0.004553084221213175
893,0.7918042426436676
894,0.10962596997859529
895,0.03903710151474849
896,0.026706497099505053
897,0.5172252388573336
898,0.02913046780481406
899,0.8195635886997952
900,0.013176028863275619
901,0.23716093035446287
902,0.06431451450700633
903,0.06169495493603278
904,0.15848463798841564
905,0.007913412665430554
906,0.6533256214584482
907,0.0027582861524534028
908,0.043830293758405206
909,0.7009456280744333
910,0.00968835703477193
911,0.044999039180847314
912,0.005159856548437892
913,0.4349724250571732
914,0.12828316715337357
915,0.022652374919166194
916,0.7619049753030331
917,0.5137304931617406
918,0.19160298309879137
919,0.695519541390321
920,0.10314936804193216
921,0.8375339582966554
922,0.21515275765457464
923,0.03231766653113786
924,0.5776629600538533
925,0.12450231334081369
926,0.058457471249387515
927,0.21338964069495844
928,0.08188141729913043
929,0.24009342544336226
930,0.6398244728228235
931,0.31440889205762895
932,0.7821722423564857
933,0.06399162323690269
934,0.051920281345477916
935,0.028735203954165477
936,0.006510146323391655
937,0.3820061171940566
938,0.15814828002294615
939,0.01111601593482811
940,0.0010487178202811954
941,0.584632008990601
942,0.5061465690750292
943,0.003476734428206801
944,0.10376746419936984
945,0.7444083562752787
946,0.36060606929998185
947,0.015851839230485373
948,0.10000998912850674
949,0.48563827308545265
950,0.6461527232089581
951,0.058107916786944915
952,0.21226945642180517
953,0.4208057573494269
954,0.19609327569588766
955,0.10732767697163066
956,0.07054767481768753
957,0.35075606721813185
958,0.03308314637574553
959,0.13343438850316222
960,0.47881311902062
961,0.509451378093367
962,0.1364331443149161
963,0.015906335437790017
964,0.5698747567496719
965,0.8159332304885547
966,0.3568590354502935
967,0.006007946652079295
968,0.07799085713895842
969,0.01805947969488858
970,0.013316972658429491
971,0.0109614422617903
972,0.5193956052089285
973,0.11978444119506128
974,0.002244755804895847
975,0.6218340983949312
976,0.07991474747974782
977,0.04075132621309515
978,0.5368771616684375
979,0.05188868676571303
980,0.7179855334036996
981,0.0964931529896701
982,0.31575241025216627
983,0.0017980666476284544
984,0.4979289252035053
985,0.012929292168849554
986,0.0520990344470552
987,0.68270803189972
988,0.26067899174659254
989,0.031667441896103536
990,0.7086188217072057
991,0.6161184972911521
992,0.18958004629065572
993,0.15393762090666488
994,0.6502231368311023
995,0.5164368259713074
996,0.1943999061880503
997,0.0014697194618030465
998,0.7408262055610199
999,0.0033797800731535568
1000,0.017117776287225578
1001,0.31371165854681754
1002,0.18998079130170617
1003,0.11172977021582774
1004,0.5122213683971482
1005,0.0027781896079484975
1006,0.024207990775850646
1007,0.05628005679192119
1008,0.08638219114313783
1009,0.22716272124274342
1010,0.6230397434101351
1011,0.41337635505085224
1012,0.1615723694385965
1013,0.21794884540779028
1014,0.11198993066845153
1015,0.007217370370460379
1016,0.0027696855496091785
1017,0.18748595687540776
1018,0.5966394628547452
1019,0.7540496708555812
1020,0.6313527184091742
1021,0.006015056203872016
1022,0.08928978547475537
1023,0.007802331408148922
1024,0.1247484702037985
1025,0.7736638300448301
1026,0.6176224070212967
1027,0.04776054778750364
1028,0.05478409553591356
1029,0.7441688721743185
1030,0.19649512866120558
1031,0.0026052262532406606
1032,0.03562574465935132
1033,0.09881565758811046
1034,0.09363614964757454
1035,0.4578156094603163
1036,0.7102178083386197
1037,0.13706422296124676
1038,0.23827663082001696
1039,0.008371139822417077
1040,0.5254028768668765
1041,0.24914023007452643
1042,0.5658171976696015
1043,0.0028329849323515165
1044,0.04639267887343514
1045,0.0023563261600688377
1046,0.018164148030770332
1047,0.306387890462964
1048,0.7069504915601298
1049,0.023688966852063405
1050,0.1991801788796072
1051,0.060999852748411285
1052,0.07795089291007232
1053,0.020217716118187505
1054,0.00428549599804227
1055,0.09497596366802416
1056,0.1658617300170515
1057,0.054056502586770215
1058,0.20857234749776832
1059,0.6631858033520716
1060,0.4910573403356326
1061,0.02744428610386419
1062,0.05659041287084673
1063,0.048376731002719435
1064,0.15447630441003793
1065,0.47761968618650186
1066,0.13889534014743302
1067,0.14210864733521145
1068,0.012996796421000762
1069,0.002025599615851446
1070,0.045577032910653924
1071,0.21209937516684554
1072,0.1105361493459521
1073,0.12216574361708259
1074,0.02620067820032713
1075,0.009778931479581953
1076,0.05946669144246425
1077,0.33699625252246956
1078,0.12494926808139535
1079,0.6701368721369113
1080,0.02122614839126542
1081,0.8606388779552308
1082,0.4263501286506722
1083,0.048286597121571975
1084,0.6292333525696463
1085,0.35718993576780345
1086,0.4693534027760687
1087,0.020035613397826654
1088,0.776332338908429
1089,0.8075545068240807
1090,0.17145530545408996
1091,0.7251530794911601
1092,0.054833922719232916
1093,0.5725639988947363
1094,0.38204588611270773
1095,0.03623015843481757
1096,0.020163114745822427
1097,0.26477987011618426
1098,0.3164654243725462
1099,0.11950361977760302
1100,0.41297851210446945
1101,0.3165262372172796
1102,0.11464450506370326
1103,0.038373362077249666
1104,0.01975205079156796
1105,0.09332443087972628
1106,0.008399336989097872
1107,0.05712003275899026
1108,0.0029210572309661437
1109,0.20806438062808655
1110,0.7166958494916259
1111,0.03752289430665808
1112,0.0024074898517413798
1113,0.1064172866483862
1114,0.0719255218072535
1115,0.6154610792483262
1116,0.23749523015364626
1117,0.09927127430653669
1118,0.046908597157852915
1119,0.16264016683633123
1120,0.047445814384567846
1121,0.1907758195455537
1122,0.48620397836495566
1123,0.5551155899343329
1124,0.0118827845167825
1125,0.010474404638904217
1126,0.3287810894937667
1127,0.5811538949817593
1128,0.1686881938348311
1129,0.5647792887659414
1130,0.3981175134029488
1131,0.03830506104391291
1132,0.09641863830273648
1133,0.159736529174343
1134,0.5991426657624259
1135,0.4968088434299754
1136,0.004417139802564463
1137,0.025657979211597823
1138,0.3692484568656102
1139,0.003993046742760465
1140,0.5787497718591273
1141,0.6828932477934954
1142,0.09904859582944925
1143,0.06080545203545379
1144,0.5276577306223356
1145,0.2730547724926051
1146,0.11916403455821976
1147,0.18251817220319222
1148,0.0038778620297928177
1149,0.04059459250339833
1150,0.32695811647852385
1151,0.430312199420045
1152,0.6171396449311722
1153,0.0029317358868352597
1154,0.2655937757143801
1155,0.08433353031464798
1156,0.0025539758767637324
1157,0.2032726507455708
1158,0.3905695607602924
1159,0.8058720947179103
1160,0.0033226235996561986
1161,0.2856756643805116
1162,0.2767475419355932
1163,0.17412525155006842
1164,0.005293201633085781
1165,0.6107358874496412
1166,0.11306191368371868
1167,0.006465817831560737
1168,0.17765760111875872
1169,0.0019374146824638673
1170,0.074622576685892
1171,0.04828230325407223
1172,0.2657238928777945
1173,0.07981201187821767
1174,0.16626599745363246
1175,0.6563120844059546
1176,0.15706448915490398
1177,0.016481124224388882
1178,0.6045594148933616
1179,0.0905569095591928
1180,0.01640178847468746
1181,0.006063430611029643
1182,0.2458769682998944
1183,0.050558534563323834
1184,0.10139912832562639
1185,0.1581793984661464
1186,0.6763620651222427
1187,0.6043738220982826
1188,0.002058655830747887
1189,0.10232171060412902
1190,0.07838042949184641
1191,0.026744206733123086
1192,0.23581783253868488
1193,0.48386831279178505
1194,0.5977996861315045
1195,0.025408084967787604
1196,0.12423161109608517
1197,0.025967398347728012
1198,0.01573796209443782
1199,0.19583991325176958
1200,0.09214887390853807
1201,0.013201830386282584
1202,0.01384539318384391
1203,0.48139431263760657
1204,0.2562085818333201
1205,0.15369604821995037
1206,0.5041706065700261
1207,0.0466981677900711
1208,0.55154078126425
1209,0.03989349352557262
1210,0.46665184142608807
1211,0.023854328509805515
1212,0.06652622630962285
1213,0.8138680803237921
1214,0.10083453142818125
1215,0.3307766740052821
1216,0.29256469924500694
1217,0.7770293831066604
1218,0.30245390296662733
1219,0.06823337969783963
1220,0.006813156521257425
1221,0.36987938856936736
1222,0.7606648116731419
1223,0.320823093134302
1224,0.03404534743507869
1225,0.3714480044345453
1226,0.6953172201991484
1227,0.7328681030174313
1228,0.5845217257796431
1229,0.7292714124901042
1230,0.004397645216531069
1231,0.5287359146483641
1232,0.645188239043644
1233,0.6072643096514425
1234,0.24913649083086145
1235,0.0033485354163620734
1236,0.8230588716874827
1237,0.6013732305317596
1238,0.6033392776066862
1239,0.0070131499494895545
1240,0.24614121793948565
1241,0.11935485364571419
1242,0.007123552022601968
1243,0.7131100732893985
1244,0.0043432645792562275
1245,0.05380007703434192
1246,0.3219313763930065
1247,0.14206815963462166
